"userID","TotalElite","EliteOrNot","TotalVotes","TotalFriends","Year","Month","review_count","fans","average_stars"
"YuoxSX_DvQhU-9H2PgfmWg",0,0,4,0,2014,7,3,0,3
"I-7k4HfR-uiquVdnyYFsDA",0,0,61,0,2013,1,22,2,4.55
"EoWCw-9fDfoEzrl_F1-uZA",0,0,0,0,2009,7,3,0,4.33
"SaSvntLFF1fuZeCQZaGw8A",0,0,0,1,2013,7,1,0,1
"9NI9ncqJuOnBnv13KUPRwg",0,0,7,2,2010,4,3,0,4.33
"bc2wsvCqWh0MPGjdnQHbVg",0,0,135,0,2008,2,66,0,4.28
"YT8T3ptNp5ubUJtI0D98YA",0,0,2,0,2013,4,2,0,5
"YGL58TvQibOOrbH1eYajmg",0,0,37,1,2010,8,26,1,3.73
"HJd1s5YAlgkXL654mviWDg",0,0,31,2,2013,6,29,1,4.23
"3W1C69SEx-cJVe2TbZyOCA",0,0,0,0,2012,3,3,0,4
"xhyH4vabzjQnrB2L0p-eRg",0,0,4,0,2011,1,7,0,5
"hks7utMpA6ersgOCKhRIYg",0,0,9,0,2012,1,6,0,3.67
"Ij5oEkG_0iRALYJepu1ISw",0,0,6,0,2014,7,8,0,2.14
"B7gyG09zgxBF-QVBoY4Ryw",0,0,35,0,2008,6,20,1,3.65
"r71XhdkEyhj0Wfl1rMbG9Q",0,0,3,0,2014,12,3,0,1.33
"ibhAM_O1eLaeCrTN3ItCbw",0,0,8,11,2011,9,1,0,5
"3A-ywch4-mjHHlNR8vg2Lg",0,0,34,0,2012,9,13,0,3.46
"ATBkaNynFOtPdKu0liVxSQ",0,0,1,0,2011,7,4,0,4.25
"-0d6a6hwQ9KBk6vuX1Dy0g",0,0,5,17,2014,9,10,0,4.9
"dbqO2deMPleqSNo21nVrSQ",2,1,211,4,2013,8,310,0,3.92
"5_AC861hJKjMaiA4mC5oQw",0,0,14,0,2009,10,20,1,4.35
"9YymDOuQafbPGpSzKvlQNw",0,0,55,1,2011,2,70,1,4.11
"04dGXrIrycs1rvfWLrjYWA",0,0,0,0,2012,7,2,0,4.5
"7wKbf7Y_H-kKKJHDfZH9yw",0,0,137,0,2008,2,41,0,3.43
"lIpLhlqmjuB2jnzG9yshVw",0,0,15,0,2008,9,7,0,2.83
"TLnLi5U0T3AA3JTJiFz8jA",0,0,279,4,2009,10,112,6,4.36
"DMKNh7QacSywr68jLPKlHA",0,0,0,2,2015,3,3,0,2.33
"63WVe-HGkPXE9tREXwiOCQ",0,0,6,0,2007,11,2,0,5
"d7EFaK3IVcndrNioxNEb1Q",0,0,14,0,2015,1,24,1,4.29
"tfdV0ZnzBAsXtqKAnbIDFQ",0,0,9,0,2011,3,4,0,2
"CHPfpi9V6mlVWjQGdE2qLA",0,0,0,1,2012,3,2,0,3.5
"EkLAxePythaWaU0d5ceDRQ",0,0,9,0,2015,1,4,1,3.5
"pJTNd5i-swDhwgf_4wToIQ",0,0,69,2,2013,11,46,1,3.71
"tImtcuHKrvlvrE8H1ySPCg",0,0,1,4,2015,6,4,0,5
"PBA6MoJNBQPKbfKaWS-5_Q",0,0,17,3,2011,10,2,0,4.5
"K3lBaipz0I72i5nRokyKBQ",0,0,3,1,2015,3,2,0,2.5
"oHJQeliI59L3uM4jCxzAqw",0,0,2,0,2015,3,3,0,5
"V4TOq-u3yf66JVNRZiZSAw",0,0,0,129,2015,6,1,0,5
"0t9b8hy1Uhe_wL-f5BDl7Q",0,0,295,5,2008,4,37,3,4.11
"CPF0UQ_Pl0qiUSC0Yy92Og",0,0,0,0,2015,2,1,0,1
"_fC2V5g3D1kg6azGys1swQ",0,0,13,1,2014,4,6,0,3.33
"iOvmXcg7Zu4sesDrwSSA9g",0,0,3,0,2013,12,4,0,5
"zjTLA1YaXtabjIdVi2i1sQ",0,0,46,5,2011,1,28,3,4.61
"rFXCI2KyOOilFxsmx_oQQQ",0,0,1,0,2014,10,2,0,5
"PYYhJEageIhbNTA67uAn6Q",0,0,53,11,2010,4,57,1,3.27
"UNmK6S3f0ZYOt0hbosbWAg",0,0,8,2,2014,6,7,1,3.71
"VbSaMdbNXMjNL9fUwhb_YQ",0,0,5,0,2014,11,1,0,5
"q-4UItvg4MqL_QNmYxSFAA",0,0,0,0,2011,1,1,0,5
"GT-NHqNdy56VD1fiLAxgmA",0,0,0,14,2011,12,4,0,2.5
"NwDeSnkrZ8JpQGDNIij3tw",0,0,0,0,2012,6,2,0,5
"U2o2OQK--4a8hjE61rqIxA",0,0,2,0,2012,8,5,0,4.4
"tqw66t9Xv6wwjgYrZN8zLA",0,0,5,4,2015,8,2,0,5
"dicV4ihba3AYqQuk9p2DnQ",0,0,0,11,2012,3,2,0,3
"D5HzckFqCeXajVQD-vk1pA",0,0,1,0,2015,8,2,0,3
"LbvNlY11Wq00foEgRz2NbA",0,0,0,0,2015,5,1,0,5
"wQtlSOxdugtiJfB8bH1K_w",0,0,221,17,2010,3,98,1,3.31
"tbiu1YMjL2CC_pqDcDqdog",0,0,7,0,2012,8,8,0,3
"WxWsrcxp7-XncQYXJ0Lj5Q",0,0,13,0,2013,1,1,0,5
"pzkt3mAPlWXjZt-DpcsMgQ",0,0,1,0,2015,8,3,0,2.33
"pakFRU-SxpwvMlsTSQOo2w",0,0,29,17,2011,3,36,0,4.27
"k7i1gfv-TN0nUB8lAZZK2Q",0,0,1,0,2013,8,1,0,5
"PY1u1NUFaEg0yRdsbPppzg",0,0,210,6,2007,3,32,4,3.78
"cpmH_mAZlrU-v-X4QCqvmg",0,0,0,0,2013,8,1,0,5
"gCyDJ4UzkoZBrXJF-E7Zhg",0,0,1,0,2009,6,3,0,2.33
"lbWo6EmwoeYW1tI5OWrQnQ",0,0,44,0,2012,8,59,1,3.37
"Reiyo9hmwgLsz2y-GG_N7Q",0,0,12,1,2011,1,4,0,3
"spOipCFOow5PgNYP1gjKsQ",0,0,2,0,2014,5,3,0,3
"gDy8WBm1bKOlG-xBf7NJVA",0,0,0,9,2015,2,1,0,1
"9rCO49Ii5bdRL8fSVedLfg",0,0,0,0,2011,1,2,0,4
"GxJ-TF1oNFM6aqWowCRaZw",0,0,50,138,2011,1,25,3,4.62
"3tVXV81akDeiLBhreuCjMA",0,0,6,1,2013,7,2,0,3
"KMr6dG5Hzyd27wVBChtcyQ",0,0,19,0,2009,9,21,1,3.55
"n0cQdbFQCJPnRAcpA8oxJQ",0,0,3,0,2014,9,3,0,3.67
"VejXgIpbrL8e3JuGK6SXYQ",0,0,14,2,2013,8,7,0,2.71
"QZhQSTS48ejlw_JrwPUDZw",0,0,4,4,2010,10,4,0,4
"SB68Jx_pd1wbh1hA75IXYQ",0,0,4,1,2013,4,1,0,5
"8AVXTEv3AJAmaK7Kfpxkxw",0,0,0,2,2012,10,2,0,5
"u184CpdAfpNcY28msHY0rg",0,0,15,1,2014,1,9,1,3.67
"yW0saQg-L8CvK-oIjbaw8A",0,0,31,0,2014,11,31,0,3.56
"ycnuGuztRILcXI7taiHWbA",1,1,48,1,2010,9,58,1,3.88
"5pe0oHL_SkmdcMRQ7l6-2A",0,0,0,0,2015,8,1,0,5
"W-wXboXH5UW_tYDLAbPhow",5,1,2407,51,2011,1,762,11,3.7
"_wD0jgAaj0spTQXkHy-nxw",0,0,10,0,2012,3,4,0,2
"ihYkFjZv5wAgbkBsbeZW5A",0,0,0,0,2014,5,2,0,5
"jFBFt0-P_7isF65m4ZGgQw",0,0,16,7,2010,6,9,1,4.78
"H8JxHZcZjv6cGEj7RVGtIA",0,0,0,0,2014,10,4,0,5
"niL5GUN-vImu4Guannx2fg",0,0,3,15,2012,9,7,0,5
"4zqeuAaUFdytPXVX9VzMXA",0,0,1,0,2012,8,3,0,5
"8aTqNcCp39RLdzwnHRu8Dw",4,1,775,26,2008,1,225,10,3.95
"Rry4MqOD62Khge_GiPuNeQ",0,0,30,0,2012,4,23,0,3.96
"zWp00yZkqivWyC27COeuOw",0,0,0,0,2015,9,3,0,5
"jRtq_ae5gGeYxJXkGX4Huw",0,0,5,1,2015,3,7,0,3.71
"_so_XyUzq8Af9CU7JZuEgA",0,0,6,4,2011,9,5,0,4
"75vuEaEjb2wirGMxTPnLAQ",0,0,7,0,2014,6,9,0,2.44
"_yvANWXro010elNN1a0-7Q",0,0,44,45,2011,6,7,0,2.86
"bpo3YP15wDgwttle6y44qw",0,0,48,2,2010,6,30,1,3
"JAvN_cwpILyWjoReDjxmPw",0,0,3,0,2012,7,2,0,3
"8ksOSyrVdvWXsHyxvbb5Aw",0,0,204,4,2007,7,49,1,3.8
"3Kvej9EMquzzuD_wJZFdiw",0,0,0,1,2011,12,2,0,2.5
"Ut8qXRILYZiJ1BKajs39tQ",0,0,5,0,2011,1,1,0,5
"1qZCQNeHzOpii2o6Ep2RSg",0,0,4,8,2011,2,2,0,1
"6fEunrPVc1H7yuQz1ga_YQ",0,0,5,0,2014,11,3,0,2.67
"3LR5C09pVUVW7rKB8U9oMw",0,0,2,0,2013,4,3,0,1.67
"uCY_n9vKGX1qMFlLFSZfgA",0,0,5,0,2012,12,7,0,2
"7FkPmLiyVpVgg7K40OQ29g",0,0,87,0,2008,11,26,0,4.89
"ecbMTJwifJuxo0Vf-tqxig",0,0,71,0,2011,8,41,0,3.02
"SZDSTZ9mss0-FGVrwUZ44A",0,0,0,6,2014,8,1,0,5
"ik0uVgEIXSXURs7dND07cQ",0,0,3,0,2012,4,4,0,4
"UMF-HL8XL1EDfk06oRWnrw",0,0,0,0,2012,11,1,0,1
"5Wp-20THGGLrNirekxgnpA",0,0,4,3,2012,9,2,0,5
"cXZB50cgez0vCXl0jCMNUw",0,0,27,2,2012,11,13,0,3.85
"Xhf_XYFAkKIeIXS-0bh80w",0,0,214,10,2009,1,145,5,4.04
"VgJxUvBbTaYxQDD2sXD6Rg",0,0,3,0,2010,12,2,0,5
"HetQ-Ux1YCNR_iRwYMO_kA",0,0,1,0,2013,6,1,0,5
"yhB4wr-Wj2UxnDkI6WGnnA",0,0,3,0,2015,7,1,0,5
"TAqnaiZEESrUGkxIf7OpJQ",2,1,2895,482,2008,10,88,64,4.18
"DOusqHlrQZjzdYwsFfRBtQ",0,0,5,13,2013,9,4,1,1
"LKJswnMTubEGjJXFDseHKA",0,0,61,25,2008,2,26,3,3.74
"7dfqZqAijOHA_4U6Gz7KAQ",0,0,45,7,2008,8,17,4,3.82
"lOoFayJq6V3tKAkO7Ogksg",0,0,0,5,2011,4,4,0,4.33
"boYzsup-FiFe3bfgiWbebg",0,0,7,0,2010,1,3,0,3.33
"hqn0NeDhVjbarh0LzRWkLA",0,0,22,2,2014,3,4,0,3.75
"Pl2aUCg4X8EXnL9kEEZoHA",0,0,19,0,2011,6,7,0,4.57
"d30mKKh6p7txLmTg4_vPqw",0,0,10,0,2014,2,4,0,3
"xYHgfEVHdQwVUTKrMf2Djg",3,1,544,64,2008,11,201,10,3.43
"eIoOCQ-sJmPAAVA1TTPsqw",0,0,32,0,2011,6,19,1,3.75
"UAmmutzXmvneVYfAzRYXbA",0,0,3,0,2015,5,1,0,5
"DOSd62mvTCmNp-lRYzIIMQ",0,0,11,0,2013,4,13,0,4.15
"Q151Q6srHJDHoh27bz71HA",0,0,253,5,2008,11,67,24,3.2
"YceHBUJvrHRpGnXb_CWZPQ",3,1,485,13,2010,6,135,8,3.61
"NCS22aqrFyC2t429_eKlkA",0,0,3,0,2014,4,2,0,5
"ct9gL-gesnTe7zbSWoAfog",0,0,0,1,2012,4,1,0,5
"SjMPPht1XYNvnYDjmQ23vg",1,1,140,9,2014,7,88,2,3.35
"Z8AiqMmIpec3E_u4kNED7g",0,0,1,0,2015,4,1,0,5
"1d5ziQNubjPZrO9Rq5CYwg",0,0,69,6,2012,9,37,2,4.61
"z6f6YWOjz-qE-IBqgR-BOw",0,0,206,3,2007,6,59,1,3.85
"-LQF07dKAi7glMITDbabKw",0,0,4,0,2013,9,4,0,3.67
"S2yXtW3J73uyjl7J6FqU0w",0,0,0,0,2015,2,4,0,5
"-uOFapDvyzcyc0pXmI2noA",0,0,21,0,2011,6,7,0,4.29
"E9xXI4mcaanput_jwyts5g",0,0,2,0,2009,10,4,0,4.75
"8A93i8uqs_PIePYEnL49bg",0,0,24,12,2012,10,5,0,3.4
"kElgx9Fwpz7F4sR-iHKXbg",0,0,1,0,2014,1,2,0,5
"Ddn8ZDYx3fKQXvJs0qeoNA",0,0,3,0,2014,9,4,0,5
"4O2giBmwrZgzJdHmmr7mCQ",0,0,89,2,2011,5,20,1,3.48
"Yox6KZmpdt2Q83qB6JxYdg",0,0,11,0,2013,10,13,0,2.15
"9vuM48Eke4uDnNTLsqnL1A",0,0,1,3,2014,11,3,0,3
"pHjgbbJrkIgdT8aF_ZExjA",0,0,2,2,2013,3,7,0,4.29
"GyCGW36B0nh2UnXAhnPwiQ",0,0,2,6,2013,12,1,0,5
"gr04uM99aYDsRo9xDmoUWA",0,0,0,0,2013,3,1,0,5
"IqDhspdnztW14-Usc5IF_A",2,1,317,13,2009,9,48,1,4.24
"7RHS81tgDyPyfjThU6z9JA",0,0,223,1,2008,5,75,3,3.28
"dEM8DjFJVRygr6sjEyx9jg",0,0,17,0,2011,9,6,0,4.33
"mfCeeN9Ff-VZPgk-Ma7SHQ",0,0,10,0,2010,7,8,0,3.5
"cj9BZO8Vc9l9bVcv03DwhQ",0,0,0,0,2014,6,2,0,3
"iTsRQR4AYVxDGDplQ_U7xQ",0,0,66,3,2005,9,9,0,2.78
"wHPrEfxQJosq_ue4LnQI9A",0,0,34,1,2013,4,20,0,2.55
"OyhoHG9aHOO80BbJs3JM-Q",0,0,252,1,2011,1,221,1,3.77
"HhQgGzG9OvGNj8vEZxaFrQ",0,0,52,12,2010,12,13,1,3.54
"-cC3zS-YzfuLIDRkEKfoAw",0,0,3,1,2013,5,4,0,3
"Vq1Zh54wED4azriSzhrHVA",0,0,5,0,2011,12,7,0,3.71
"ZRaiHQiQ3kau33TclWm1uQ",0,0,20,0,2015,1,1,0,5
"Iez8BzaAIg3n1s_LzTf3Eg",0,0,2,0,2012,2,1,0,5
"gf-6vMB-M7alMboymDOMtg",0,0,2,0,2014,6,3,0,4
"bwZPSji5hu4YiQva9vkttA",0,0,0,0,2014,12,1,0,5
"uR5r6Fxvm29BDsUlm9U-wA",0,0,14,4,2011,2,1,3,4
"upSC7P8hDQ_uEXeZVg-hwg",0,0,0,1,2012,1,1,0,1
"Mw5ODEfASfOQ_FEl7QqyLw",0,0,73,1,2008,12,13,2,3.46
"xU7rGZrkCxzxMHBpHuBZpg",0,0,1,0,2015,1,2,0,3
"ZSrI78HwI5Xtga-nTyRWgw",0,0,0,0,2013,9,1,0,5
"6vlP3rTCshj-8wNiVYqpPg",0,0,24,1,2010,11,25,0,4.58
"eIpwPojZkTjb4B4NmrXsOg",0,0,137,0,2010,3,39,1,3.31
"JlO00iYsaV-aKpgB6PSx4g",0,0,6,3,2012,12,3,0,5
"A5CHuN8Z8srCtSqn1UTdaQ",0,0,2,0,2012,9,1,0,1
"JkSZDfdsvpT-tKEDe-Ec0Q",0,0,0,6,2013,9,1,0,5
"6PKTTaw0SyQ2U11A2BnbTA",0,0,0,2,2012,5,1,0,5
"1AYmlCmDMFZ-Ca_uSIC3VA",0,0,11,1,2012,10,16,0,4.31
"78Q2N94mKRRs3MRN5lc_TQ",0,0,9,0,2008,11,7,1,5
"LfWvbR9OJxX3kEQXdUWtNg",0,0,19,1,2009,2,9,1,4.25
"UeNhxjwh66ee3xgYgB_UcQ",0,0,12,0,2015,7,11,1,4.27
"tLYpvBjH7-o7htuDHg5Brg",0,0,1,0,2014,7,1,0,2
"M9S5ybLtCcNwEn6bNz7PjA",0,0,1,0,2014,10,3,0,2.67
"KAQYePNuMGTvTNudbPvVVQ",0,0,2,0,2012,12,1,0,1
"K5Az3ObGEWkq8ojOEebSrQ",0,0,14,14,2009,10,24,0,3.12
"z-1tvNCQae2cTHOKAx-0MA",0,0,0,1,2014,12,6,0,4.67
"UB2Dkti0dL8z-MxpTmvYbQ",0,0,2,2,2014,12,1,0,5
"3CntvB25OxCpyAuU9X-hTg",0,0,2,4,2014,8,1,0,5
"ZjT7Tq-HaiARL7uREhGy2w",0,0,13,0,2011,5,8,0,4.11
"IuSA2CGulciFVrleoo6oKA",0,0,0,0,2015,2,1,0,1
"PuW93FmHmLaU1hrWOXrvjQ",2,1,1435,80,2008,6,450,13,3.66
"ild2KpCzKCD-LPRIwBULog",0,0,7,0,2011,3,15,2,3.53
"P7wOUZuSTVdR2cS7F9r1lQ",0,0,108,68,2010,7,18,4,3.44
"8N3ORTs6KsZTnHgd0obT5g",0,0,14,3,2012,5,8,0,3.8
"r_ypBqiKUeW9pTnz6dmdWQ",0,0,15,8,2013,11,34,1,4.17
"Jvat30sCBhsMHRZH9i-WbA",0,0,6,3,2010,8,5,0,5
"TzF0WJcKcqiRJ0GPo3PSWA",0,0,15,0,2009,6,7,0,4.86
"ookWUDUx_3vJ7jl9UbDyhA",0,0,4,0,2010,8,4,0,2
"58NFS1URUlPFzO1fqQc1Mg",0,0,7,0,2015,5,6,0,3.17
"gayrHN7L3PtED_OBiOid0Q",6,1,566,15,2009,1,148,11,3.97
"T_Mw4YmIz40GA_YCi_v_lA",1,1,510,3,2007,2,183,3,3.75
"nEOxos0P8vWgopVSrRygvA",0,0,2,0,2013,8,2,0,5
"_8wmNoNSJcbf-HlYa0sVlg",0,0,1,3,2013,5,1,1,5
"vM7ZWegrhDu8g8q4-V3nMQ",0,0,1,0,2014,4,2,0,5
"lje_36YWOyIhQyqB5XtR-g",0,0,6,0,2014,2,13,0,2.23
"6pjDDUwDeHKOUmuJ3bYkYw",0,0,4,0,2010,3,4,1,3.5
"sfwKm4mxuENl6Fn0OK4C5Q",1,1,118,8,2013,7,74,2,3.6
"lmuDC5pubMO2WChsEuITnw",0,0,7,0,2012,1,12,0,3.75
"XrvbdLOByhmfmuaaCwSzhw",0,0,3,2,2010,8,5,0,3.4
"ISGn2voMVrrriUWlKCKvdw",2,1,1571,13,2012,8,306,18,3.86
"J5jT0dL4_93woHvwZpscvA",0,0,0,0,2013,6,1,0,5
"ROu9WN-Tr6wC59gb0L9RyA",0,0,0,0,2014,1,1,0,5
"hVP2GesMgx5LFkFfcyJxEg",0,0,0,2,2012,7,1,0,5
"T75twuWBmSP7xGKE8rVlWQ",0,0,0,0,2015,5,1,0,4
"roWFvu1T2ppoEQhCia1dpg",0,0,3,0,2013,6,2,0,1
"i2eyjgdgiY6afMmB8ISVAg",0,0,1,0,2012,9,3,0,3
"mTzK83R0cB2pOuk-FR57Xw",0,0,0,0,2013,2,1,0,1
"Q4ZGrSD_PQvANn7A3s8TUQ",2,1,251,13,2009,11,159,3,3.59
"O560C_9kas3dyJlvo20Bjw",0,0,0,2,2011,4,2,0,4.5
"WuFS2pjeGXOh9cvFtRYunQ",0,0,73,7,2008,3,37,5,4
"vVkvPbXhyoya7uq6nGeQTQ",0,0,0,0,2010,8,1,0,1
"NN6-O-WugV8wUl5ofFLWoA",0,0,15,0,2011,11,8,0,2.5
"WGsMYPQyvHUOID0BLblBrw",0,0,15,0,2014,4,11,1,4.36
"6UbR0mxBXLeuI4PQijsT1w",0,0,45,0,2011,9,11,0,3.36
"h3ypP_YbPEKaL0Z-sOY3qQ",0,0,3,0,2015,2,2,0,3
"25a71yv0UPwoX34m_hJVmQ",0,0,21,2,2008,8,26,1,3.75
"ktSIEaQMXewXRBvMy2VL5w",0,0,0,1,2015,8,6,1,2.83
"5z7yBm-fIyfCF3CQJkuarA",3,1,1823,133,2010,8,329,29,3.88
"1j7EFMnVaUOy1kOf7SyEjQ",0,0,37,2,2013,7,9,1,4.22
"0NpOr7bEboEqnMyXqtWiGw",0,0,12,1,2011,11,6,0,3.5
"VYd07ADYTEZ3uIaWMCQwsA",0,0,50,34,2009,4,40,2,3.67
"sMCeErnwdYh0IdGz7krDdA",0,0,9,2,2014,3,4,1,4
"fIO8Nr8PAc44a6kRjY0XYA",0,0,5,0,2013,8,8,0,3.89
"YmbNJ6bCINRDeLeC2uiPrA",0,0,3,1,2013,12,4,0,3
"5GnTka8Uet7fPdyKchayJw",0,0,1,1,2015,1,1,0,5
"XEwiXjjDLL5MmPPPh0asjA",0,0,9,8,2012,3,4,1,2.25
"e8fhE3S2E-_nOxggaINqXw",0,0,0,0,2015,1,1,0,5
"3BwnZ423a72DsFFFPHzpCw",0,0,33,0,2014,2,13,1,3.38
"6iW2z3D4lRR8NJGai5LnWA",0,0,0,0,2015,3,1,0,3
"qmtJwq1ne38U-LjeCyT3cw",0,0,3,0,2015,2,5,0,4
"53tVZXIZ5hEsLzeTMpJ82Q",4,1,431,22,2007,4,155,7,4.08
"TfkDBIz8kE15WU2_baUtvA",0,0,8,0,2014,4,9,0,3.56
"YVc7ebKZ4g02RtK0wMsQQQ",0,0,1,1,2013,12,3,0,4
"jb6aWoea0ltgP2ekeXxLhw",0,0,23,1,2013,3,29,0,3.55
"yJ9jcs8xBJB6y7yUlxeRpA",0,0,5,0,2012,9,5,0,5
"DcvkrKhDP5wuHtlCsvh99g",0,0,19,0,2011,1,6,0,3.17
"pCC0oeEpiVGrxIzNfD3jRQ",2,1,576,54,2010,11,93,8,4.48
"Mnt0Dh2A2_cvnJc-aw5qrA",0,0,17,1,2011,4,2,0,3
"BVds7li3NSydNYJn1NNqkg",0,0,7,0,2013,7,2,0,4
"T19cDNEkEI9Zwdt2rnmkhA",0,0,16,1,2014,2,20,1,3.2
"anLFS9yTnD7QCGuZm3VzKw",0,0,0,6,2010,9,1,1,4
"xVldkcmWVHsi5gO8WWW86g",0,0,5,0,2012,10,5,0,5
"gWEfQK5NQz0s2C2GJk-U9g",0,0,13,2,2012,7,8,0,4.25
"Gwam7CikBV49HTWJhozgLw",0,0,5,6,2015,7,2,0,1.5
"d1-HJAOLK86f8jS6YSZd8g",0,0,1,0,2014,8,1,0,1
"-Z1E2w8tt1MaPQzoeV5Qrg",0,0,1,0,2014,10,1,0,5
"QkUA0GhAuSaGcYsR1QdE0w",0,0,2,0,2014,4,2,0,3
"7AcPCgLUuEsXD1HrdRXNLg",0,0,1,0,2011,3,2,0,1.5
"vFCh4N6WVvCRdIp7kS63AQ",0,0,9,0,2011,8,6,0,3.5
"H3UsZRD_DQoC-5GkUuS80w",0,0,1,1,2011,6,2,0,5
"U80n-kwgZ_-0Wb2Qb1PX6w",0,0,0,0,2014,7,3,0,4.67
"p_-k8i_OrM6z3qQ41J_y9A",0,0,0,0,2014,1,1,0,5
"-WamEEc-vIm_JzD9J3SliQ",0,0,0,0,2013,9,2,0,5
"jBdj5gCxZ6GIZaDrA_qKRA",0,0,0,0,2011,8,1,0,1
"xibtG9NZJYGN5JbBYN2YcQ",0,0,28,0,2013,2,11,0,4
"IDkIPjRNzw3GJMCaGlW7SA",0,0,6,16,2013,9,2,0,3.5
"QZPOtiVfjh4iUrV8afYJUw",0,0,9,0,2013,5,14,0,3.07
"vxBlNgTVGRFAHmL0_k2HCg",0,0,0,0,2014,5,1,0,2
"g95dw4Z5IoLVKhajWPDkcA",0,0,0,0,2014,2,1,0,1
"QZMFdEa6_-IFyf9rnNeNfA",0,0,3,4,2014,12,1,0,5
"9GANf7R4XLiU1CWxRpBHLg",5,1,853,27,2008,7,331,5,3.81
"g_cddlniP5VATlkdDH_89g",0,0,6,0,2013,10,2,0,3.5
"hEIX04QApmpk8SLGcvj4cQ",0,0,11,5,2014,9,6,0,3.67
"2VlVjeuWcxjbjFCKaJQdQQ",0,0,0,0,2015,4,2,0,5
"LSmPn6UXXay3OeOFZwlXMA",0,0,5,0,2014,12,4,0,2.25
"ZkvbjN2kFkTcX8mgUhDwZg",0,0,0,0,2011,12,1,0,2
"uhi4ZR2QXERx2S4WJZzacA",0,0,0,0,2013,5,1,0,4
"cLiTfK9WAF4MrvnjUdGGrw",0,0,0,0,2014,6,2,0,5
"EqByW79wU74SG1-cFxsDCw",0,0,18,3,2012,5,9,1,5
"DiGcLyAvWPNcTNL8Ll3Phw",0,0,34,1,2012,12,16,1,3.62
"bPaQmtM-847wY5cYUuZlyA",0,0,0,0,2014,6,1,0,5
"oVn4RrFUMsX7uxuMOGrgcQ",0,0,3,0,2013,1,4,0,2.5
"zitTVKoPtYEtc1qc4CIyQQ",0,0,13,2,2013,6,5,0,3.67
"1FbSXF-39suiRq3d4RTzRg",0,0,1,0,2012,4,5,0,4.67
"12G9pzbUo9M-dzSm9jyJiw",0,0,2,0,2014,8,2,0,5
"B5WkNWDxZ-baWoQc6DBNHA",3,1,926,109,2007,9,219,7,3.48
"rc3j7vXUs6eyex5kv7s8pg",0,0,94,0,2011,5,44,3,3.6
"u8Fx0h8_j9MssAzZHZZQVQ",0,0,2,0,2015,6,2,0,5
"wph20TFTIqFczL7khlfCaA",0,0,2,0,2015,7,2,0,4.5
"wdRK02zBObsvyMXQXcOa_g",0,0,0,0,2014,12,1,0,5
"so35KgySUz7lNLCc1G1gmg",0,0,5,0,2011,2,1,0,1
"ZVSI_bobVGDo__hsL_dqQw",4,1,450,18,2010,1,210,3,3.85
"-I2-qPuH8p3L-RKFHH1KTQ",0,0,3,6,2012,2,9,0,4.11
"Pd5vyb3HZ-6piAlBsBLdZQ",0,0,0,0,2015,5,1,0,1
"WkHl7W0ixWeMD6zg6ejiiQ",0,0,0,0,2010,12,4,0,4.25
"XVysWs46wSAwfXBGJBJyVg",0,0,1,0,2012,1,5,0,4
"XuIPVICwbNh8HNfoAZ9-7w",0,0,0,0,2013,5,1,0,1
"LAZr9pPhvkjScOPHTEoqmQ",0,0,42,3,2009,5,25,0,3.92
"FJbI68zSRFplRbRNX9S4Bg",0,0,1,0,2014,7,1,0,5
"_0aIuS6G8dFmZ8ao5zYkoA",0,0,57,37,2010,7,40,0,4.33
"KCwwYd2Jc31vq9DJUltIWA",4,1,789,17,2005,6,428,10,3.95
"gnEhRnsQAhtJsjwdmYy_RA",0,0,3,13,2012,1,2,0,3
"HnzL1HC-42Fsiz7_l9f7EQ",0,0,149,0,2008,10,115,0,3.2
"9OM6341HwC_EDimWmdvHWQ",0,0,3,0,2015,10,3,0,1.33
"yPU6C3ESOSspP6soeHZswA",0,0,106,16,2010,8,102,1,3.28
"_riniLowBazj89T4eCQtUA",0,0,1,0,2014,7,1,0,5
"crCo2MJbug-fF4tSIdoNZw",0,0,4,11,2010,8,1,0,5
"NCiwrY7V-rDVOJBt9D0xGA",0,0,2,0,2014,4,3,0,3.67
"0V07bwQ_WsQTRgbK_vYmiQ",0,0,9,1,2012,8,20,0,3.79
"fDGje3eIcmI0Vkd3hiNtiQ",0,0,1,0,2013,10,2,0,1
"l8DH-Uso82JG51cmlS5VBQ",0,0,3,0,2011,3,2,0,4.5
"BTFzJG50YT6WE4jmQxfv5A",0,0,0,1,2012,9,1,0,5
"CuhHseWZ4z_1Fl1KGJtZBw",0,0,0,0,2014,12,1,0,5
"ps2IAx0Rzrj91-JR3yGbtg",0,0,6,0,2013,5,4,0,4.25
"zio9WR7yiK-NWjRX-nz1kg",0,0,1,0,2014,4,4,0,5
"BoYW4UUXnUdyx7oHzCuKaA",0,0,8,0,2010,8,2,0,4.5
"iM7oMc9a9g6-Y5pGKISJmQ",0,0,2,0,2012,7,5,0,4
"Sm23iSTHTd0N_jMGby9Yjg",0,0,2,0,2011,12,1,0,1
"Mcx_ucK5D0qoLtMR22-dAg",0,0,3,1,2009,4,8,0,4.5
"nHNOMwAnr6qYDtAI4pzS2Q",0,0,1,0,2014,2,8,0,2.62
"PhONxGdpmSl8OVGL6dL3pw",0,0,90,1,2009,1,53,0,3.66
"Jli-4OgwL-PHnj70DuR72A",0,0,4,2,2011,10,7,0,3.57
"Ncuxe6XODuqJGRfwGPYVOw",0,0,113,0,2012,2,15,11,3.69
